TimeGenerated,IoC,IoC_Type,Tags,Threat_Type,Status,itype
2023-03-09T18:05:47.746Z,118.250.110.98,ip,"[""39778"", ""[IR-2][PIR-1]"", ""ata_ais_circle"", ""ata_apt_russia"", ""HWC_phish"", ""malware-qakbot"", ""Phishing"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""soc-39778"", ""T1204-User_Execution"", ""T1566-Phishing""]",phish,active,phish_ip
2023-03-09T18:05:47.493Z,143.198.98.187,ip,"[""39778"", ""[IR-2][PIR-1]"", ""ata_ais_circle"", ""ata_apt_russia"", ""HWC_phish"", ""malware-qakbot"", ""Phishing"", ""Pinkslipbot"", ""Process-Auto-Approve"", ""Qbot"", ""QuackBot"", ""send2palo"", ""soc-39778"", ""T1204-User_Execution"", ""T1566-Phishing"", ""URL2Domain""]",phish,active,phish_ip
2023-03-09T18:05:47.431Z,2.14.45.117,ip,"[""39778"", ""[IR-2][PIR-1]"", ""ata_ais_circle"", ""ata_apt_russia"", ""HWC_phish"", ""malware-qakbot"", ""Phishing"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""send2palo"", ""soc-39778"", ""T1204-User_Execution"", ""T1566-Phishing""]",phish,active,phish_ip
2023-03-09T18:05:47.397Z,134.209.216.163,ip,"[""39778"", ""[IR-2][PIR-1]"", ""ata_ais_circle"", ""ata_apt_russia"", ""HWC_phish"", ""malware-qakbot"", ""Phishing"", ""Pinkslipbot"", ""Process-Auto-Approve"", ""Qbot"", ""QuackBot"", ""send2palo"", ""soc-39778"", ""T1204-User_Execution"", ""T1566-Phishing"", ""URL2Domain""]",phish,active,phish_ip
2023-03-09T18:05:47.207Z,161.35.58.146,ip,"[""39778"", ""[IR-2][PIR-1]"", ""ata_ais_circle"", ""ata_apt_russia"", ""HWC_phish"", ""malware-qakbot"", ""Phishing"", ""Pinkslipbot"", ""Process-Auto-Approve"", ""Qbot"", ""QuackBot"", ""send2palo"", ""soc-39778"", ""T1204-User_Execution"", ""T1566-Phishing"", ""URL2Domain""]",phish,active,phish_ip
2023-03-09T18:05:47.143Z,194.213.18.142,ip,"[""39778"", ""[IR-2][PIR-1]"", ""ata_ais_circle"", ""ata_apt_russia"", ""HWC_phish"", ""malware-qakbot"", ""Phishing"", ""Pinkslipbot"", ""Process-Auto-Approve"", ""Qbot"", ""QuackBot"", ""send2palo"", ""soc-39778"", ""T1204-User_Execution"", ""T1566-Phishing"", ""URL2Domain""]",phish,active,phish_ip
2023-03-09T18:05:46.865Z,160.176.143.232,ip,"[""39778"", ""[IR-2][PIR-1]"", ""ata_ais_circle"", ""ata_apt_russia"", ""HWC_phish"", ""malware-qakbot"", ""Phishing"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""send2palo"", ""soc-39778"", ""T1204-User_Execution"", ""T1566-Phishing""]",phish,active,phish_ip
2023-03-09T18:05:46.836Z,157.245.254.227,ip,"[""39778"", ""[IR-2][PIR-1]"", ""ata_ais_circle"", ""ata_apt_russia"", ""HWC_phish"", ""malware-qakbot"", ""Phishing"", ""Pinkslipbot"", ""Process-Auto-Approve"", ""Qbot"", ""QuackBot"", ""send2palo"", ""soc-39778"", ""T1204-User_Execution"", ""T1566-Phishing"", ""URL2Domain""]",phish,active,phish_ip
2023-03-09T18:05:46.488Z,105.186.229.134,ip,"[""39778"", ""[IR-2][PIR-1]"", ""ata_ais_circle"", ""ata_apt_russia"", ""HWC_phish"", ""malware-qakbot"", ""Phishing"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""send2palo"", ""soc-39778"", ""T1204-User_Execution"", ""T1566-Phishing""]",phish,active,phish_ip
2023-03-09T18:05:46.310Z,82.212.119.175,ip,"[""39778"", ""[IR-2][PIR-1]"", ""ata_ais_circle"", ""ata_apt_russia"", ""HWC_phish"", ""malware-qakbot"", ""Phishing"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""send2palo"", ""soc-39778"", ""T1204-User_Execution"", ""T1566-Phishing""]",phish,active,phish_ip
2023-03-09T18:05:46.035Z,86.208.35.220,ip,"[""39778"", ""[IR-2][PIR-1]"", ""ata_ais_circle"", ""ata_apt_russia"", ""HWC_phish"", ""malware-qakbot"", ""Phishing"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""send2palo"", ""soc-39778"", ""T1204-User_Execution"", ""T1566-Phishing""]",phish,active,phish_ip
2023-03-09T18:05:45.855Z,105.186.229.25,ip,"[""39778"", ""[IR-2][PIR-1]"", ""ata_ais_circle"", ""ata_apt_russia"", ""HWC_phish"", ""malware-qakbot"", ""Phishing"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""send2palo"", ""soc-39778"", ""T1204-User_Execution"", ""T1566-Phishing""]",phish,active,phish_ip
2023-03-09T18:05:45.670Z,138.197.74.198,ip,"[""39778"", ""[IR-2][PIR-1]"", ""ata_ais_circle"", ""ata_apt_russia"", ""HWC_phish"", ""malware-qakbot"", ""Phishing"", ""Pinkslipbot"", ""Process-Auto-Approve"", ""Qbot"", ""QuackBot"", ""send2palo"", ""soc-39778"", ""T1204-User_Execution"", ""T1566-Phishing"", ""URL2Domain""]",phish,active,phish_ip
2023-03-09T18:05:44.718Z,45.66.249.191,ip,"[""39778"", ""[IR-2][PIR-1]"", ""ata_ais_circle"", ""ata_apt_russia"", ""HWC_phish"", ""malware-qakbot"", ""Phishing"", ""Pinkslipbot"", ""Process-Auto-Approve"", ""Qbot"", ""QuackBot"", ""send2palo"", ""soc-39778"", ""T1204-User_Execution"", ""T1566-Phishing"", ""URL2Domain""]",phish,active,phish_ip
2023-03-09T14:14:45.965Z,92.159.173.52,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-09T14:14:45.942Z,136.175.69.147,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-09T14:14:45.912Z,212.70.107.156,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-09T14:14:45.893Z,2.50.50.227,ip,"[""atr-shodan-enrichment"", ""host-vulnerabilities:CVE-2022-32548"", ""hostnames:bba-2-50-50-227.alshamil.net.ae"", ""shodan-scan-time:2023-02-09T19:05:15"", ""Version-QAKBOT""]",c2,active,c2_ip
2023-03-09T14:14:45.858Z,69.164.228.175,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-09T14:14:45.818Z,190.218.125.145,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-09T13:24:35.975Z,151.48.158.236,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:35.791Z,103.123.223.121,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:35.658Z,174.4.89.3,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""https://twitter.com/pr0xylife/status/1635272138323288067"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:35.579Z,154.246.62.48,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:35.267Z,49.175.72.156,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:35.165Z,2.14.45.117,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:35.085Z,116.75.63.136,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:34.870Z,2.50.50.227,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:34.734Z,115.87.227.49,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""https://twitter.com/pr0xylife/status/1635272138323288067"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:34.665Z,118.250.110.98,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:34.224Z,212.70.107.156,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:34.104Z,82.212.111.148,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:33.725Z,202.187.95.12,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:33.546Z,69.164.228.175,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""https://twitter.com/pr0xylife/status/1635272138323288067"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:33.416Z,85.239.53.83,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:33.262Z,92.159.173.52,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""https://twitter.com/pr0xylife/status/1635272138323288067"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:33.151Z,85.239.54.236,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T13:24:33.017Z,136.175.69.147,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""https://twitter.com/pr0xylife/status/1635272138323288067"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-03-09T12:39:49.363Z,2.14.45.117,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-09T12:39:49.340Z,151.48.158.236,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-09T12:39:49.315Z,118.250.110.98,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:995"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-09T12:39:49.291Z,115.87.227.49,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-09T12:39:49.267Z,212.70.107.156,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-09T12:39:49.244Z,103.123.223.121,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-09T12:39:49.221Z,116.75.63.136,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-09T12:39:49.197Z,92.159.173.52,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-09T12:39:49.172Z,154.246.62.48,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:993"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-09T12:39:49.148Z,136.175.69.147,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-09T12:39:49.124Z,2.50.50.227,ip,"[""atr-shodan-enrichment"", ""host-vulnerabilities:CVE-2022-32548"", ""hostnames:bba-2-50-50-227.alshamil.net.ae"", ""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""shodan-scan-time:2023-02-09T19:05:15"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-09T12:39:49.099Z,202.187.95.12,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:995"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-09T12:39:49.075Z,69.164.228.175,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-09T12:39:49.049Z,49.175.72.156,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-09T12:39:49.024Z,82.212.111.148,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-08T23:24:31.930Z,47.16.77.136,ip,"[""hostname:ool-2f104d88.dyn.optonline.net"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-03-08T10:43:21.397Z,81.158.112.20,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-08T10:43:21.380Z,95.95.175.98,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-08T10:43:21.357Z,91.254.229.61,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-08T01:33:15.953Z,47.16.77.136,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-07T23:23:14.919Z,70.189.114.159,ip,"[""hostname:ip70-189-114-159.ok.ok.cox.net"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-03-07T23:23:14.898Z,91.254.229.61,ip,"[""hostname:null"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-03-07T23:23:14.878Z,92.98.139.2,ip,"[""hostname:bba-92-98-139-2.alshamil.net.ae"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-03-07T23:23:14.789Z,73.215.22.78,ip,"[""hostname:c-73-215-22-78.hsd1.nj.comcast.net"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-03-07T23:23:14.769Z,187.199.103.21,ip,"[""hostname:dsl-187-199-103-21-dyn.prod-infinitum.com.mx"", ""malware:QakBot"", ""port:32103""]",c2,active,c2_ip
2023-03-07T23:23:14.721Z,95.95.175.98,ip,"[""hostname:a95-95-175-98.cpe.netcabo.pt"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-03-07T23:23:14.656Z,178.152.28.73,ip,"[""hostname:null"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-03-07T23:23:14.634Z,200.109.20.215,ip,"[""hostname:200.109.20-215.dyn.dsl.cantv.net"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-03-07T23:23:14.615Z,67.61.61.31,ip,"[""hostname:67-61-67-61-61-31.cpe.sparklight.net"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-03-07T23:23:14.596Z,24.117.237.157,ip,"[""hostname:24-117-237-157.cpe.sparklight.net"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-03-07T23:23:14.576Z,82.212.112.246,ip,"[""hostname:null"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-03-07T23:23:14.556Z,81.158.112.20,ip,"[""hostname:host81-158-112-20.range81-158.btcentralplus.com"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-03-07T23:23:14.496Z,190.75.151.215,ip,"[""hostname:190.75-151-215.dyn.dsl.cantv.net"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-03-07T23:23:14.476Z,105.109.157.34,ip,"[""hostname:null"", ""malware:QakBot"", ""port:993""]",c2,active,c2_ip
2023-03-07T23:23:14.457Z,70.51.133.238,ip,"[""hostname:bras-vprn-ckvlon0127w-lp130-03-70-51-133-238.dsl.bell.ca"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-03-07T23:23:14.437Z,41.228.236.70,ip,"[""hostname:null"", ""malware:QakBot"", ""port:995""]",c2,active,c2_ip
2023-03-07T23:23:14.207Z,31.167.215.175,ip,"[""hostname:null"", ""malware:QakBot"", ""port:995""]",c2,active,c2_ip
2023-03-07T23:23:14.187Z,217.165.230.100,ip,"[""hostname:bba-217-165-230-100.alshamil.net.ae"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-03-07T23:23:14.167Z,171.97.42.222,ip,"[""hostname:ppp-171-97-42-222.revip8.asianet.co.th"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-03-07T23:23:14.148Z,202.187.239.34,ip,"[""hostname:null"", ""malware:QakBot"", ""port:995""]",c2,active,c2_ip
2023-03-07T23:23:14.124Z,180.158.186.175,ip,"[""hostname:null"", ""malware:QakBot"", ""port:995""]",c2,active,c2_ip
2023-03-07T19:23:10.743Z,41.228.236.70,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-07T19:23:10.724Z,70.51.133.238,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-07T19:23:10.706Z,105.109.157.34,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-07T19:23:10.688Z,190.75.151.215,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-07T19:23:10.633Z,82.212.112.246,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-07T19:23:10.613Z,24.117.237.157,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-07T19:23:10.595Z,67.61.61.31,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-07T19:23:10.576Z,200.109.20.215,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-07T19:23:10.558Z,178.152.28.73,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-07T19:23:10.480Z,187.199.103.21,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-07T19:23:10.461Z,73.215.22.78,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-07T19:23:10.376Z,70.189.114.159,ip,"[""Version-QAKBOT""]",c2,active,c2_ip
2023-03-07T18:18:13.896Z,41.228.236.70,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:995"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-07T18:18:13.825Z,70.51.133.238,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-07T18:18:13.800Z,190.75.151.215,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-07T18:18:13.778Z,81.158.112.20,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-07T18:18:13.754Z,24.117.237.157,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-07T18:18:13.682Z,105.109.157.34,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2078"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-07T18:18:13.659Z,91.254.229.61,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-03-07T18:18:13.636Z,47.16.77.136,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
